//ArmorItemInfo																																																																																																																							커스터마이즈																																																						힘	민	체	지	정				
//	ArmorItemInfo 사용가능대역											바	12492	39999																																																																																																																																																														버	26 	13 	27 	4 	10 	80			
//	1001~2000											헬	12491	39999																																																																																																																																																														드	22 	20 	20 	6 	12 	80			
//	11001~13000											갑	12489	39999			401																																																																																																																																																											발	16 	23 	15 	7 	19 	80			
//	21001~23000											장	12494	39999			301																																																																																																																																																											엘	8 	12 	13 	25 	22 	80			
//	31001~33000											부	12493	39999			101																																																																																																																																																											섀	19 	17 	16 	18 	10 	80			
//	45001~47000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨													601																																																																																																																																																											미	15 	21 	15 	19 	10 	80			
//	49990~49992			!! 수치데이터 문서와의 연결 전부 날림													501																																																																																																																																																											헬	15 	12 	27 	6 	20 	80			
//	51000~55000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																																																																																																																																								위	18 	20 	24 	8 	10 	80			
//	57001~59999		//12 : 습득시 즉시사용 사용 실패시 보존																																																																																																																																																																																		
//			//13 : 습득시 즉시사용 사용 실패시 삭제							남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여	남	여																					디바인 구역															엘리트 구역						유니크 구역																			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103					820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810												
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	장비.사용여부	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용												
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd											
//	46495	0	0	맞춤설계된_아르테미스_부츠_엘리	47920	1	FFFF00	35005	48816	30437	10437	12437	39999	0	501	0	501	0	Null	0	Null	0	1	1	3	23	38 	16650	1	0	0	0	0	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0		//					-25 	-22 	-47 	-9.4	-7	
//	46496	0	0	맞춤설계된_아르테미스_장갑_엘리	47920	1	FFFF00	35006	48816	30438	10438	12438	39999	0	601	0	601	0	Null	0	Null	0	1	1	3	23	36 	16650	1	0	0	0	0	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0		//					-25 	-22 	-47 	-9.4	-7	
//	46497	0	0	맞춤설계된_아르테미스_벨트_엘리	47920	1	FFFF00	35007	48816	30439	10439	12439	39999	0	701	0	701	0	Null	0	Null	0	1	1	3	23	34 	16650	1	0	0	0	0	1	39	121	0	1	69	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0		//					-25 	-22 	-47 	-9.4	-7	
//	46498	0	0	맞춤설계된_아르테미스_셔츠_엘리	47920	1	FFFF00	35008	48816	30440	10440	12440	39999	0	801	0	801	0	Null	0	Null	0	1	1	3	23	32 	16650	1	0	0	0	0	1	39	121	0	1	68	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0		//					-25 	-22 	-47 	-9.4	-7	
//	46499	0	0	맞춤설계된_미완의_아폴로_갑옷_버서커	47922	0	0	35001	48816	10401	30401	12401	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	34 	16650	1	0	0	0	1	1	39	121	0	1	73	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46500	0	0	맞춤설계된_미완의_아폴로_프로텍터_버서커	47922	0	0	35002	48816	10402	30402	12402	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	34 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46501	0	0	맞춤설계된_미완의_아폴로_헬멧_버서커	47922	0	0	35003	48816	10403	30403	12403	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	33 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46502	0	0	맞춤설계된_미완의_아폴로_바지_버서커	47922	0	0	35004	48816	10404	30404	12404	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	32 	16650	1	0	0	0	1	1	39	121	0	1	71	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46503	0	0	맞춤설계된_미완의_아폴로_부츠_버서커	47922	0	0	35005	48816	10405	30405	12405	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	32 	16650	1	0	0	0	1	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46504	0	0	맞춤설계된_미완의_아폴로_장갑_버서커	47922	0	0	35006	48816	10406	30406	12406	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	31 	16650	1	0	0	0	1	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46505	0	0	맞춤설계된_미완의_아폴로_벨트_버서커	47922	0	0	35007	48816	10407	30407	12407	39999	0	701	0	701	0	Null	0	Null	0	1	0	0	22	30 	16650	1	0	0	0	1	1	39	121	0	1	69	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46506	0	0	맞춤설계된_미완의_아폴로_셔츠_버서커	47922	0	0	35008	48816	10408	30408	12408	39999	0	801	0	801	0	Null	0	Null	0	1	0	0	22	29 	16650	1	0	0	0	1	1	39	121	0	1	68	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0		//		-26 		-27 			-53 	-10.6	-8	
//	46507	0	0	맞춤설계된_미완의_아레스_갑옷_드래곤	47923	0	0	35001	48816	10409	30409	12409	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	29 	16650	1	0	0	0	1	1	39	121	0	1	73	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46508	0	0	맞춤설계된_미완의_아레스_프로텍터_드래곤	47923	0	0	35002	48816	10410	30410	12410	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	28 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46509	0	0	맞춤설계된_미완의_아레스_헬멧_드래곤	47923	0	0	35003	48816	10411	30411	12411	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	26 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46510	0	0	맞춤설계된_미완의_아레스_바지_드래곤	47923	0	0	35004	48816	10412	30412	12412	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	26 	16650	1	0	0	0	1	1	39	121	0	1	71	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46511	0	0	맞춤설계된_미완의_아레스_부츠_드래곤	47923	0	0	35005	48816	10413	30413	12413	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	25 	16650	1	0	0	0	1	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46512	0	0	맞춤설계된_미완의_아레스_장갑_드래곤	47923	0	0	35006	48816	10414	30414	12414	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	24 	16650	1	0	0	0	1	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46513	0	0	맞춤설계된_미완의_아레스_벨트_드래곤	47923	0	0	35007	48816	10415	30415	12415	39999	0	701	0	701	0	Null	0	Null	0	1	0	0	22	23 	16650	1	0	0	0	1	1	39	121	0	1	69	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46514	0	0	맞춤설계된_미완의_아레스_셔츠_드래곤	47923	0	0	35008	48816	10416	30416	12416	39999	0	801	0	801	0	Null	0	Null	0	1	0	0	22	22 	16650	1	0	0	0	1	1	39	121	0	1	68	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0		//		-22 	-20 				-42 	-8.4	-6	
//	46515	0	0	맞춤설계된_미완의_헤르메스의_갑옷_섀도우	47924	0	0	35001	48816	10417	30417	12417	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	28 	16650	1	0	0	0	1	1	39	121	0	1	73	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0		//		-19 			-18 		-37 	-7.4	-5	
//	46516	0	0	맞춤설계된_미완의_헤르메스의_프로텍터_섀도우	47924	0	0	35002	48816	10418	30418	12418	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	27 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0		//		-19 			-18 		-37 	-7.4	-5	
//	46517	0	0	맞춤설계된_미완의_헤르메스의_헬멧_섀도우	47924	0	0	35003	48816	10419	30419	12419	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	26 	16650	1	0	0	0	1	1	39	121	0	1	72	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0		//		-19 			-18 		-37 	-7.4	-5	
//	46518	0	0	맞춤설계된_미완의_헤르메스의_바지_섀도우	47924	0	0	35004	48816	10420	30420	12420	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	26 	16650	1	0	0	0	1	1	39	121	0	1	71	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0		//		-19 			-18 		-37 	-7.4	-5	
//	46519	0	0	맞춤설계된_미완의_헤르메스의_부츠_섀도우	47924	0	0	35005	48816	10421	30421	12421	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	25 	16650	1	0	0	0	1	1	39	121	0	1	70	0	0 	0 	0 	0 	0 	0	0	0	0	0	0	0 	0.000 	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0		//		-19 			-18 		-37 	-7.4	-5	
