// SkillLiberationAbilityInfo.txt													1 : 적단수											1 : 적단수																																										
//													2 : 아군단수											2 : 아군단수																																										
//													3 : 지정지점범위내적군											3 : 지정지점범위내적군																																										
//					1. 노멀								4 : 지정지점범위내아군											4 : 지정지점범위내아군																																										
//					2. 레어								5 : 자기 중심 범위내 적군											5 : 자기 중심 범위내 적군																																										
//			1. 첫번째		3. 엘리트								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."																																							
//			2. 두번째	20104. 하급	4. 유니크								7 : 자기자신			↑								7 : 자기자신			↑																																							
//			3. 세번째	20105. 상급	5. 레전드			슬롯그룹내 1000분률	(합연산)	(합연산)	(합연산)			(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)		2번째 어빌리티는 '고유'인경우에만 동작		(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)																																		
//	고유번호	스킬코드	해방슬롯그룹	해방석 종류및계열	어빌리티등급	고유여부	해방이름	확률	추가스킬사거리	추가스킬범위	추가최대적용마리수	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정																																	
	Index	SkillCode	SlotGroup	ItemType	Rarity	IsUnique	LiberationName	Probability	SkillRange	SkillArea	MaxTargetNo	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1ItemScoreRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2ItemScoreRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	FieldEnd																																
//	51032	65	3	20105	1	1	405541	166	0	0	0	20	5	1000	0	0	0	2	-400	3000	0	108	21	5	1000	0	0	0	2	-400	3000	0	109		//	족쇄 : 100% 확률로 3초동안 이동속도 -40% & 둔화 : 100% 확률로 3초동안 공격속도 -40%																														
//	51033	65	3	20105	1	1	405542	167	0	0	0	20	5	1000	0	0	0	2	-200	5000	0	108	21	5	1000	0	0	0	2	-200	5000	0	109		//	족쇄 : 100% 확률로 5초동안 이동속도 -20% & 둔화 : 100% 확률로 5초동안 공격속도 -20%																														
//	51034	65	3	20105	1	1	405543	167	0	0	0	20	5	1000	0	0	0	2	-300	5000	0	108	21	5	1000	0	0	0	2	-300	5000	0	109		//	족쇄 : 100% 확률로 5초동안 이동속도 -30% & 둔화 : 100% 확률로 5초동안 공격속도 -30%																														
//	51035	65	3	20105	1	1	405544	166	0	0	0	20	5	1000	0	0	0	2	-400	5000	0	108	21	5	1000	0	0	0	2	-400	5000	0	109		//	족쇄 : 100% 확률로 5초동안 이동속도 -40% & 둔화 : 100% 확률로 5초동안 공격속도 -40%																														
//	51612	105	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	51613	105	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	51614	105	1	20105	1	0	405529	167	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	51615	105	1	20105	1	0	405530	167	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +4																														
//	51616	105	1	20105	1	0	405531	166	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +5																														
//	51617	105	1	20105	1	0	405532	166	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +6																														
//	51618	105	2	20105	1	0	405436	167	0	0	0	1	3	0	0	1	2	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
//	51619	105	2	20105	1	0	405445	167	0	0	0	1	3	0	0	1	2	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
//	51620	105	2	20105	1	0	405561	166	0	0	0	1	3	0	0	1	2	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51621	105	2	20105	1	0	405993	167	0	0	0	208	3	0	0	0	1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +3%																														
//	51622	105	2	20105	1	0	405994	167	0	0	0	208	3	0	0	0	1	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +6%																														
//	51623	105	2	20105	1	0	405576	166	0	0	0	208	3	0	0	0	1	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +10%																														
//	51624	105	3	20105	1	1	405374	167	0	0	0	1	3	0	0	1	2	409	0	0	0	0	19	3	0	0	0	0	0	0	1000	0	107		//	스킬 피해량 +10% & 좌절 지속시간 +1초																														
//	51625	105	3	20105	1	1	405404	167	0	0	0	1	3	0	0	1	2	491	0	0	0	0	19	3	0	0	0	0	0	0	2000	0	107		//	스킬 피해량 +12% & 좌절 지속시간 +2초																														
//	51626	105	3	20105	1	1	405430	166	0	0	0	1	3	0	0	1	2	613	0	0	0	0	19	3	0	0	0	0	0	0	3000	0	107		//	스킬 피해량 +15% & 좌절 지속시간 +3초																														
//	51627	105	3	20105	1	1	405841	167	0	0	0	208	3	0	0	0	1	204	0	0	0	0	19	3	0	0	0	0	0	-30	0	0	107		//	추가 피해량 +10% & 좌절 감소량 -3%																														
//	51628	105	3	20105	1	1	405847	167	0	0	0	208	3	0	0	0	1	245	0	0	0	0	19	3	0	0	0	0	0	-60	0	0	107		//	추가 피해량 +12% & 좌절 감소량 -6%																														
//	51629	105	3	20105	1	1	405991	166	0	0	0	208	3	0	0	0	1	307	0	0	0	0	19	3	0	0	0	0	0	-90	0	0	107		//	추가 피해량 +15% & 좌절 감소량 -9%																														
//	51630	103	1	20105	1	0	405835	167	0	0	0	25	7	0	0	1	0	0	0	1000	0	1508	0	0	0	0	0	0	0	0	0	0	0		//	집중 지속시간 +1초																														
//	51631	103	1	20105	1	0	405834	167	0	0	0	25	7	0	0	1	0	0	0	1500	0	1508	0	0	0	0	0	0	0	0	0	0	0		//	집중 지속시간 +1.5초																														
//	51632	103	1	20105	1	0	405836	166	0	0	0	25	7	0	0	1	0	0	0	2000	0	1508	0	0	0	0	0	0	0	0	0	0	0		//	집중 지속시간 +2초																														
//	51633	103	1	20105	1	0	405451	167	0	0	0	28	7	0	0	0	0	0	0	1000	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬데미지증가 지속시간 +1초																														
//	51634	103	1	20105	1	0	405450	167	0	0	0	28	7	0	0	0	0	0	0	1500	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬데미지증가 지속시간 +1.5초																														
//	51635	103	1	20105	1	0	405452	166	0	0	0	28	7	0	0	0	0	0	0	2000	0	312	0	0	0	0	0	0	0	0	0	0	0		//	스킬데미지증가 지속시간 +2초																														
//	51636	103	2	20105	1	0	405536	167	0	0	0	101	7	0	0	0	0	0	0	1000	0	202	0	0	0	0	0	0	0	0	0	0	0		//	보호 지속시간 +1초																														
//	51637	103	2	20105	1	0	405337	167	0	0	0	101	7	0	0	0	0	0	0	1500	0	202	0	0	0	0	0	0	0	0	0	0	0		//	보호 지속시간 +1.5초																														
//	51638	103	2	20105	1	0	405537	166	0	0	0	101	7	0	0	0	0	0	0	2000	0	202	0	0	0	0	0	0	0	0	0	0	0		//	보호 지속시간 +2초																														
//	51639	103	2	20105	1	0	404242	167	0	0	0	109	7	0	0	9	0	0	0	1000	0	115	0	0	0	0	0	0	0	0	0	0	0		//	흡수 지속시간 +1초																														
//	51640	103	2	20105	1	0	404240	167	0	0	0	109	7	0	0	9	0	0	0	1500	0	115	0	0	0	0	0	0	0	0	0	0	0		//	흡수 지속시간 +1.5초																														
//	51641	103	2	20105	1	0	404243	166	0	0	0	109	7	0	0	9	0	0	0	2000	0	115	0	0	0	0	0	0	0	0	0	0	0		//	흡수 지속시간 +2초																														
//	51642	103	3	20105	1	1	405346	167	0	0	0	28	7	0	0	0	0	0	50	0	0	312	109	7	0	0	9	0	0	10	0	0	115		//	스킬 데미지 증가 +5% & 흡수 : 피해 전환량 +1%																														
//	51643	103	3	20105	1	1	405344	167	0	0	0	28	7	0	0	0	0	0	100	0	0	312	109	7	0	0	9	0	0	30	0	0	115		//	스킬 데미지 증가 +10% & 흡수 : 피해 전환량 +3%																														
//	51644	103	3	20105	1	1	405345	166	0	0	0	28	7	0	0	0	0	0	150	0	0	312	109	7	0	0	9	0	0	50	0	0	115		//	스킬 데미지 증가 +15% & 흡수 : 피해 전환량 +5%																														
//	51645	103	3	20105	1	1	405268	167	0	0	0	11	7	1000	0	9	0	2	50	5000	0	200	109	7	0	0	9	0	0	10	0	0	115		//	기본 공격력 증가 +5% & 흡수 : 피해 전환량 +1%																														
//	51646	103	3	20105	1	1	405266	167	0	0	0	11	7	1000	0	9	0	2	100	5000	0	200	109	7	0	0	9	0	0	30	0	0	115		//	기본 공격력 증가 +10% & 흡수 : 피해 전환량 +3%																														
//	51647	103	3	20105	1	1	405267	166	0	0	0	11	7	1000	0	9	0	2	150	5000	0	200	109	7	0	0	9	0	0	50	0	0	115		//	기본 공격력 증가 +15% & 흡수 : 피해 전환량 +5%																														
//	51036	117	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51037	117	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51038	117	1	20105	1	0	405529	167	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
//	51039	117	1	20105	1	0	405530	167	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +4																														
//	51040	117	1	20105	1	0	405531	166	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +5																														
//	51041	117	1	20105	1	0	405532	166	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +6																														
//	51042	117	2	20105	1	0	405545	167	0	0	0	2	5	0	0	9	0	0	0	1000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +1초																														
//	51043	117	2	20105	1	0	405546	167	0	0	0	2	5	0	0	9	0	0	0	2000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +2초																														
//	51044	117	2	20105	1	0	405547	166	0	0	0	2	5	0	0	9	0	0	0	3000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +3초																														
//	51045	117	2	20105	1	0	405548	167	0	0	0	2	5	0	0	9	200	0	47	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +5%																														
//	51046	117	2	20105	1	0	405549	167	0	0	0	2	5	0	0	9	200	0	93	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +10%																														
//	51047	117	2	20105	1	0	405550	166	0	0	0	2	5	0	0	9	200	0	140	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +15%																														
//	51048	117	3	20105	1	0	405551	167	0	0	0	100	5	0	0	0	0	0	0	300	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.3초																														
//	51049	117	3	20105	1	0	405552	167	0	0	0	100	5	0	0	0	0	0	0	600	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.6초																														
//	51050	117	3	20105	1	0	405553	166	0	0	0	100	5	0	0	0	0	0	0	1000	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +1초																														
//	51051	117	3	20105	1	0	405554	167	0	0	0	1	5	1000	0	9	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +1500																														
//	51052	117	3	20105	1	0	405555	167	0	0	0	1	5	1000	0	9	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +2000																														
//	51053	117	3	20105	1	0	405556	166	0	0	0	1	5	1000	0	9	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3000																														
//	51054	116	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51055	116	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51056	116	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
//	51057	116	1	20105	1	0	405557	167	0	0	0	20	5	0	0	0	0	0	-50	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -5%																														
//	51058	116	1	20105	1	0	405558	167	0	0	0	20	5	0	0	0	0	0	-100	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -10%																														
//	51059	116	1	20105	1	0	405559	166	0	0	0	20	5	0	0	0	0	0	-150	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -15%																														
//	51060	116	2	20105	1	0	405560	167	0	0	0	1	5	0	0	9	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
//	51061	116	2	20105	1	0	405561	167	0	0	0	1	5	0	0	9	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51062	116	2	20105	1	0	405562	166	0	0	0	1	5	0	0	9	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
//	51063	116	2	20105	1	0	405563	167	0	0	0	20	5	0	0	0	0	0	0	1000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +1초																														
//	51064	116	2	20105	1	0	405564	167	0	0	0	20	5	0	0	0	0	0	0	2000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +2초																														
//	51065	116	2	20105	1	0	405565	166	0	0	0	20	5	0	0	0	0	0	0	3000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +3초																														
//	51066	116	3	20105	1	0	405566	167	0	0	0	101	5	150	0	0	0	0	0	300	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.3초																														
//	51067	116	3	20105	1	0	405567	167	0	0	0	101	5	150	0	0	0	0	0	600	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.6초																														
//	51068	116	3	20105	1	0	405568	166	0	0	0	101	5	150	0	0	0	0	0	1000	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +1초																														
//	51069	116	3	20105	1	1	405569	167	0	0	0	1	5	0	0	9	0	911	0	0	0	0	101	5	150	0	0	0	0	0	300	0	303		//	스킬 피해량 +15% & 피어 확률 +15% & 피어 지속시간 +0.3초																														
//	51070	116	3	20105	1	1	405570	167	0	0	0	1	5	0	0	9	0	1214	0	0	0	0	101	5	150	0	0	0	0	0	600	0	303		//	스킬 피해량 +20% & 피어 확률 +15% & 피어 지속시간 +0.6초																														
//	51071	116	3	20105	1	1	405571	166	0	0	0	1	5	0	0	9	0	1518	0	0	0	0	101	5	150	0	0	0	0	0	1000	0	303		//	스킬 피해량 +25% & 피어 확률 +15% & 피어 지속시간 +1초																														
//	51648	314	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	51649	314	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	51650	314	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	51651	314	1	20105	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51652	314	1	20105	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51653	314	1	20105	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51654	314	2	20105	1	0	405436	167	0	0	0	1	3	0	0	9	1	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
//	51655	314	2	20105	1	0	405445	167	0	0	0	1	3	0	0	9	1	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
//	51656	314	2	20105	1	0	405561	166	0	0	0	1	3	0	0	9	1	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51657	314	2	20105	1	0	405317	167	0	0	0	21	3	500	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 50% 확률로 3초동안 공격력 -10%																														
//	51658	314	2	20105	1	0	405318	167	0	0	0	21	3	700	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 70% 확률로 3초동안 공격력 -10%																														
//	51659	314	2	20105	1	0	405316	166	0	0	0	21	3	1000	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 100% 확률로 3초동안 공격력 -10%																														
//	51660	314	3	20105	1	1	405371	167	0	0	0	1	3	0	0	9	1	431	0	0	0	0	14	3	0	0	9	0	0	0	1000	0	105		//	스킬 피해량 +10% & 약체 지속시간 +1초																														
//	51661	314	3	20105	1	1	405399	167	0	0	0	1	3	0	0	9	1	517	0	0	0	0	14	3	0	0	9	0	0	0	1500	0	105		//	스킬 피해량 +12% & 약체 지속시간 +1.5초																														
//	51662	314	3	20105	1	1	405425	166	0	0	0	1	3	0	0	9	1	647	0	0	0	0	14	3	0	0	9	0	0	0	2000	0	105		//	스킬 피해량 +15% & 약체 지속시간 +2초																														
//	51663	314	3	20105	1	1	405840	167	0	0	0	333	3	0	0	0	0	302	0	0	0	0	14	3	0	0	9	0	0	-30	0	0	105		//	추가 피해량 +10% & 약체 방어력 감소 -3%																														
//	51664	314	3	20105	1	1	405846	167	0	0	0	333	3	0	0	0	0	362	0	0	0	0	14	3	0	0	9	0	0	-60	0	0	105		//	추가 피해량 +12% & 약체 방어력 감소 -6%																														
//	51665	314	3	20105	1	1	405990	166	0	0	0	333	3	0	0	0	0	453	0	0	0	0	14	3	0	0	9	0	0	-100	0	0	105		//	추가 피해량 +15% & 약체 방어력 감소 -10%																														
//	51666	266	1	20105	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51667	266	1	20105	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51668	266	1	20105	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51669	266	1	20105	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
//	51670	266	1	20105	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
//	51671	266	1	20105	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
//	51672	266	2	20105	1	0	405436	167	0	0	0	1	3	0	0	9	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
//	51673	266	2	20105	1	0	405445	167	0	0	0	1	3	0	0	9	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
//	51674	266	2	20105	1	0	405561	166	0	0	0	1	3	0	0	9	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51675	266	2	20105	1	0	405467	167	0	0	0	14	3	500	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 50% 확률로 3초동안 방어력 -10%																														
//	51676	266	2	20105	1	0	405469	167	0	0	0	14	3	700	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 70% 확률로 3초동안 방어력 -10%																														
//	51677	266	2	20105	1	0	405465	166	0	0	0	14	3	1000	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 100% 확률로 3초동안 방어력 -10%																														
//	51678	266	3	20105	1	1	405360	167	0	0	0	1	3	0	0	9	0	490	0	0	0	0	210	3	0	0	0	3	0	392	0	0	0		//	스킬 피해량 +10% & 다운 추가 피해량 +10%																														
//	51679	266	3	20105	1	1	405386	167	0	0	0	1	3	0	0	9	0	588	0	0	0	0	210	3	0	0	0	3	0	470	0	0	0		//	스킬 피해량 +12% & 다운 추가 피해량 +12%																														
//	51680	266	3	20105	1	1	405412	166	0	0	0	1	3	0	0	9	0	735	0	0	0	0	210	3	0	0	0	3	0	588	0	0	0		//	스킬 피해량 +15% & 다운 추가 피해량 +15%																														
//	51681	266	3	20105	1	1	405364	167	0	0	0	1	3	0	0	9	0	490	0	0	0	0	333	3	0	0	0	0	343	0	0	0	0		//	스킬 피해량 +10% & 빙의 추가 피해량 +10%																														
//	51682	266	3	20105	1	1	405391	167	0	0	0	1	3	0	0	9	0	588	0	0	0	0	333	3	0	0	0	0	412	0	0	0	0		//	스킬 피해량 +12% & 빙의 추가 피해량 +12%																														
//	51683	266	3	20105	1	1	405417	166	0	0	0	1	3	0	0	9	0	735	0	0	0	0	333	3	0	0	0	0	515	0	0	0	0		//	스킬 피해량 +15% & 빙의 추가 피해량 +15%																														
//	51072	256	1	20105	1	0	405527	170	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51073	256	1	20105	1	0	405528	170	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51074	256	1	20105	1	0	405529	170	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
//	51075	256	1	20105	1	0	405530	170	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +4																														
//	51076	256	1	20105	1	0	405531	160	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +5																														
//	51077	256	1	20105	1	0	405532	160	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +6																														
//	51078	256	2	20105	1	0	405560	170	0	0	0	1	5	0	0	9	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
//	51079	256	2	20105	1	0	405561	170	0	0	0	1	5	0	0	9	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
//	51080	256	2	20105	1	0	405562	160	0	0	0	1	5	0	0	9	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
//	51081	256	2	20105	1	0	405572	170	0	0	0	2	3	1000	0	9	200	1	200	3000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 3초동안 피해 200																														
//	51082	256	2	20105	1	0	405573	170	0	0	0	2	3	1000	0	9	200	1	200	4000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 4초동안 피해 200																														
//	51083	256	2	20105	1	0	405574	160	0	0	0	2	3	1000	0	9	200	1	200	5000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 5초동안 피해 200																														
//	51084	256	3	20105	1	0	405566	170	0	0	0	101	5	150	0	0	0	0	0	300	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.3초																														
//	51085	256	3	20105	1	0	405567	170	0	0	0	101	5	150	0	0	0	0	0	600	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.6초																														
//	51086	256	3	20105	1	0	405568	160	0	0	0	101	5	150	0	0	0	0	0	1000	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +1초																														
//	51087	256	3	20105	1	1	405569	170	0	0	0	101	5	150	0	0	0	0	0	300	0	303	1	5	0	0	9	0	708	0	0	0	0		//	스킬 피해량 +15% & 피어 확률 +15% & 피어 지속시간 +0.3초																														
//	51088	256	3	20105	1	1	405570	170	0	0	0	101	5	150	0	0	0	0	0	600	0	303	1	5	0	0	9	0	944	0	0	0	0		//	스킬 피해량 +20% & 피어 확률 +15% & 피어 지속시간 +0.6초																														
//	51089	256	3	20105	1	1	405571	160	0	0	0	101	5	150	0	0	0	0	0	1000	0	303	1	5	0	0	9	0	1180	0	0	0	0		//	스킬 피해량 +25% & 피어 확률 +15% & 피어 지속시간 +1초																														
//	51090	321	1	20105	1	0	405501	170	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
//	51091	321	1	20105	1	0	405503	170	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
//	51092	321	1	20105	1	0	405505	160	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
//	51093	321	1	20105	1	0	405527	170	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
//	51094	321	1	20105	1	0	405528	170	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
//	51095	321	1	20105	1	0	405529	160	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
