//2															0:아이템직접추가	4:아이템추가(기간제설정)																				
//	Version	0.0.1.0													1:램덤(아이템코드연결)																					
//		42396.9458	"보상스크립트에서선택보상을랜덤방식,즉DropRatioInfo스크립트에서참조할경우,돈과관련된값(Money1,Money2…)은반드시0으로설정하여야한다."												2:아이템코드연결																					
//		매크로사용법은Ctrl+Shift+A키입니다.													3:드랍코드연결																					
//															4:아이템코드연결(기간제아이템)																					
//	기본정보			고정보상		1002	1002	1103	1103	1103					선택보상																					
//	인덱스	설명	설명코드	경험치	하임	베타키사용유무	코인	칭호	평판코드	평판포인트	카오감소시간	고정아템	타입	스킬ID	참조방식	선택개수	선택아템1	아이템타입1	시간설정1	선택아템2	아이템타입2	시간설정2	선택아템3	아이템타입3	시간설정3	선택아템4	아이템타입4	시간설정4	선택아템5	아이템타입5	시간설정5					
	Index	Description	DescriptionCode	Exp	Hime	BetaKeyCode	Coin	Title	ReputeCode	ReputePoint	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	TimeLimit1	Sel_IC2	IGtype2	TimeLimit2	Sel_IC3	IGtype3	TimeLimit3	Sel_IC4	IGtype4	TimeLimit4	Sel_IC5	IGtype5	TimeLimit5	FieldEnd				
	4875	사막수호자에게바치는공물(일일)	0	300000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	슈제트퀘스트_헬로이드추가																																			
	4876	갇혀있는알리시아의영혼(헬)	0	384401	0	0	0	0	0	0	0	3484	1	0	0	1	40653	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4877	미안해요알론카터_헬로이드	0	5000	30000	0	0	0	0	0	0	0	0	0	2	1	46775	10000	0	7138	1	0	0	0	0	0	0	0	0	0	0					
//	1401올드에스마라																																			
	4878	올드에스마라	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4879	탐사대원알레한드라	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4880	사미르의의뢰1	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4881	사미르의의뢰2	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4882	과거의흔적	0	3903282558	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4883	오래된유물	0	3903282558	0	0	0	0	0	0	0	41595	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4884	고대인의석판	0	3903282558	0	0	0	0	0	0	0	41596	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4885	드레이크의의뢰1	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4886	드레이크의의뢰2	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4887	드레이크의의뢰3	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4888	학자마티아스	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4889	도시의비밀	0	3903282558	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4890	유적의조사1	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4891	유적의조사2	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4892	유적의조사3	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4893	유적의조사4	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4894	유적의조사5	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4895	유적조사보고	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4896	드레이크의의뢰4	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4897	드레이크의의뢰5	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4898	드레이크의의뢰6	0	3903282558	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4899	마티아스의이야기	0	3903282558	100000	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4900	미래를위한준비(미션선행퀘스트)	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4901	미션수도공략(파티권장)	0	3903282558	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4902	기록관클로토	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4903	미션수도공략(파티권장)(일일)	0	500000000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4904	에스마라마을	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4905	빛나는보석을입수	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4906	정예몬스터사냥	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4907	캡틴몬스터사냥	0	3903282558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4908	오래된금화(일일)	0	500000000	50000	0	0	0	0	0	0	41599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4909	도시의무법자들(일일)	0	500000000	50000	0	0	0	0	0	0	41599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4910	만드라고라로만든차(일일)	0	500000000	50000	0	0	0	0	0	0	41599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4911	올드에스마라의망령제거(일일)	0	500000000	50000	0	0	0	0	0	0	41599	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4912	ac알레한드라의보답1	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4913	ac알레한드라의보답2	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4914	ac알레한드라의보답3	0	0	300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4915	ac알레한드라의보답4	0	0	400000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4916	ac알레한드라의보답5	0	0	500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4917	ac알레한드라의보답6	0	0	600000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4918	ac알레한드라의보답7	0	0	700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4919	ac알레한드라의보답8	0	0	800000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4920	ac알레한드라의보답9	0	0	900000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4921	ac알레한드라의보답10	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	1403하늘길의언덕																																			
	4944	미션추락한자존심(파티권장)	0	7671724239	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4945	하늘길의언덕	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4946	생태계보호1	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4947	생태계보호2	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4948	조사관카라노	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4949	자원회수	0	7671724239	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4950	에테르가공석	0	7671724239	0	0	0	0	0	0	0	41618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4951	추출장치부품	0	7671724239	0	0	0	0	0	0	0	41619	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4952	척후병파라시안	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4953	치안유지1	0	7671724239	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4954	치안유지2	0	7671724239	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4955	치안유지3	0	7671724239	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4956	치안유지4	0	7671724239	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4957	치안유지5	0	7671724239	0	0	0	0	0	0	0	4131	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4958	연구원의제자들	0	7671724239	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4959	제자들의보고서1	0	7671724239	0	0	0	0	0	0	0	4122	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4960	제자들의보고서2	0	7671724239	0	0	0	0	0	0	0	4198	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4961	제자들의보고서3	0	7671724239	0	0	0	0	0	0	0	4198	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4962	제자들의보고서4	0	7671724239	0	0	0	0	0	0	0	4198	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4963	초원연구보고	0	7671724239	0	0	0	0	0	0	0	4198	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4964	척후병함	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4965	정찰지원	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4966	와이드먼의임무1	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4967	와이드먼의임무2	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4968	조난자	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4969	만년설얼음	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4970	위험한에테르	0	7671724239	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4971	장교HER-MIT	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4972	진입로확보	0	7671724239	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4973	추격용분석자료	0	7671724239	0	0	0	0	0	0	0	41625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4974	카르나투스명령서	0	7671724239	0	0	0	0	0	0	0	41626	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4975	추격준비완료	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4976	카르나투스정예처치	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4977	카르나투스캡틴처치	0	7671724239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4978	미션추락한자존심(파티권장)(일일)	0	500000000	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4979	불안요소(미션선행퀘스트)	0	500000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	1404_위치블레이드_퀘스트보상추가								0	0									0			0			0			0			0					
	4980	미안해요알론카터_위치블레이드	0	5000	30000	0	0	0	0	0	0	0	0	0	2	1	57003	10000	0	7138	1	0	0	0	0	0	0	0	0	0	0					
	4981	갇혀있는알리시아의영혼_위치블레이드	0	384401	0	0	0	0	0	0	0	3812	1	0	0	1	40653	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4982	속성교육_용족의계곡_위치블레이드	0	23474025	0	0	0	0	0	0	0	0	0	0	0	1	6645	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	1402몬스터도감퀘스트																																			
	4922	몬스터도감	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4923	가장약한몬스터	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4924	숲의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4925	완전한숲의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4926	물의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4927	완전한물의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4928	능력추출사이자젤	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4929	얼음의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4930	불의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4931	완전한얼음의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4932	완전한불의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4933	능력추출사나즈	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4934	생명의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4935	대지의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4936	완전한생명의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4937	완전한대지의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4938	능력추출사세이기너	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4939	바람의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4940	정령의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4941	완전한바람의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4942	완전한정령의에너지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	4943	공인된능력자	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	이벤트퀘스트보상(11001~15000)								0	0									0			0			0			0								
	11001	마리엔펠데의부탁(반복)	1	1000	500	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11002	타임라인_초기화보상	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62011	1	0	62012	1	0	62013	1	0	0	0	0	0	0	0					
	11003	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11010	야수들의숲펫교환_트링겔고양이	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16002	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11011	엘리트1차갑옷_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16003	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11012	엘리트1차프로텍터_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16004	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11013	엘리트1차헬멧_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16005	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11014	엘리트1차바지_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16006	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11015	엘리트1차부츠_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16007	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11016	엘리트1차장갑_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16008	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11017	엘리트1차벨트_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16009	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11018	엘리트1차셔츠_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16010	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11019	엘리트1차무기_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16011	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11020	2012구정이벤트칭호_중국_설날의사자	50351	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11021	2012발렌타인데이이벤트칭호_중국_사랑에빠진	50362	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11022	슈퍼퀘스트칭호_중국_마야가아깝지않은	50363	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11023	슈퍼퀘스트_폭풍성장의비법1_완료보상	0	30000000	0	0	0	0	0	0	0	49549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11024	슈퍼퀘스트_폭풍성장의비법2_완료보상	0	40000000	0	0	0	0	0	0	0	49550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11025	슈퍼퀘스트_폭풍성장의비법3_완료보상	0	50000000	0	0	0	0	0	0	0	49551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11026	슈퍼퀘스트_폭풍성장의비법4_완료보상	0	60000000	0	0	0	0	0	0	0	49552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11027	슈퍼퀘스트_폭풍성장의비법5_완료보상	0	70000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11028	슈퍼퀘스트_항전자원1_완료보상	0	300000000	0	0	0	0	0	0	0	49553	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11029	슈퍼퀘스트_항전자원2_완료보상	0	400000000	0	0	0	0	0	0	0	49554	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11030	슈퍼퀘스트_항전자원3_완료보상	0	500000000	0	0	0	0	0	0	0	49555	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11031	슈퍼퀘스트_항전자원4_완료보상	0	600000000	0	0	0	0	0	0	0	49556	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11032	슈퍼퀘스트_항전자원5_완료보상	0	700000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11033	중국일본특성화무기_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16012	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11034	2012구슬이벤트칭호_중국_일공성명	50364	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11035	중국야화일몽반지_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16013	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11036	2012국경절이벤트칭호_중국_보호자	50365	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11037	2012추석이벤트칭호_중국_항아수호자	50366	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11038	글로벌할로윈이벤트_아인보상	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49635	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11039	금색날개_큐브교환_중국	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16016	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11040	2013구정이벤트칭호_중국_사형천하	50369	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11041	2013일본_밸런타인데이_이벤트_작은사랑	0	0	0	0	0	0	0	0	0	9074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11042	2013일본_밸런타인데이_이벤트_중간사랑	0	0	0	0	0	0	0	0	0	9075	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11043	2013일본_밸런타인데이_이벤트_큰사랑	0	0	0	0	0	0	0	0	0	9076	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11044	2013일본_화이트데이_이벤트_작은사탕	0	0	0	0	0	0	0	0	0	9081	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11045	2013일본_화이트데이_이벤트_중간사탕	0	0	0	0	0	0	0	0	0	9082	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11046	2013일본_화이트데이_이벤트_큰사탕	0	0	0	0	0	0	0	0	0	9083	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11047	2013크리스마스이벤트_착한아이티켓_1개	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5101	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11048	2013크리스마스이벤트_착한아이티켓_1개	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5101	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11049	일본_이벤트마이스타_3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6916	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11050	일본_이벤트마이스타_10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6917	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11051	일본_이벤트마이스타_20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6918	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11052	단오용사_중국단오절이벤트	0	0	0	0	0	71	0	0	0	0	0	0	2	1	6714	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11053	대나무잎각서_중국단오절이벤트	0	0	0	0	0	0	0	0	0	0	0	0	2	1	49202	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11054	팥각서_중국단오절이벤트	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56055	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11055	햄각서_중국단오절이벤트	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56057	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11056	고기각서_중국단오절이벤트	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56058	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11057	중국2주년이벤트_2주년장신구	0	0	0	0	0	0	0	0	0	0	0	0	2	1	40211	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11058	중국2주년이벤트_2주년_기	0	0	0	0	0	0	0	0	0	0	0	0	2	1	61256	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11059	중국2주년이벤트_2주년_적	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56056	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11060	중국2주년이벤트_2주년_세	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56055	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11061	중국2주년이벤트_2주년_계	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56058	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11062	중국2주년이벤트_2주년_생	0	0	0	0	0	0	0	0	0	0	0	0	2	1	65424	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11063	중국2주년이벤트_2주년_일	0	0	0	0	0	0	0	0	0	0	0	0	2	1	56057	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11064	중국2주년이벤트_2주년_축	0	0	0	0	0	0	0	0	0	0	0	0	2	1	65425	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11065	중국2주년이벤트_2주년_하	0	0	0	0	0	0	0	0	0	0	0	0	2	1	63166	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	11066	중국추석이벤트_콩송편	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5292	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
