//서버저장 메모리를 줄이기 위한 스크립트					
//모든 랜덤옵션 스크립트를 요약한 것으로 서버 저장시 Key 값을 바탕으로 저장함으로써 저장메모리를 줄이기 위한 스크립트					
// 1~4095					
//순서					
//일반 key 1 ~ 2000					
Key	OptionTypeIndex	OptionTypeOrder	ValueIndex	ValueOrder	FieldEnd
2100	30	1	18	3	
2101	30	1	18	4	
2102	30	1	18	5	
2103	1319	1	1019	1	
2104	1319	1	1019	2	
2105	1319	1	1019	3	
2106	1319	1	1019	4	
2107	1319	1	1019	5	
2108	1320	1	1020	1	
2109	1320	1	1020	2	
2110	1320	1	1020	3	
2111	1320	1	1020	4	
2112	1320	1	1020	5	
2113	1108	1	1012	1	
2114	1108	1	1012	2	
2115	1108	1	1012	3	
2116	1108	1	1012	4	
2117	1108	1	1012	5	
2118	2901	1	2001	1	
2119	2901	1	2001	2	
2120	2901	1	2001	3	
2121	2901	1	2001	4	
2122	2901	1	2001	5	
2123	2902	1	2002	1	
2124	2902	1	2002	2	
2125	2902	1	2002	3	
2126	2902	1	2002	4	
2127	2902	1	2002	5	
2128	2903	1	2003	1	
2129	2904	1	2004	1	
2130	2905	1	2005	1	
2131	2906	1	2006	1	
2132	2907	1	2007	1	
2133	2908	1	2008	1	
2134	2911	1	2009	1	
2135	2911	1	2009	2	
2136	2911	1	2009	3	
2137	2911	1	2009	4	
2138	2911	1	2009	5	
2139	2912	1	2010	1	
2140	2912	1	2010	2	
2141	2912	1	2010	3	
2142	2912	1	2010	4	
2143	2912	1	2010	5	
2144	2913	1	2011	1	
2145	2913	1	2011	2	
2146	2913	1	2011	3	
2147	2913	1	2011	4	
2148	2913	1	2011	5	
2149	2914	1	2012	1	
2150	2914	1	2012	2	
2151	2914	1	2012	3	
2152	2914	1	2012	4	
2153	2914	1	2012	5	
2154	2915	1	2013	1	
2155	2915	1	2013	2	
2156	2915	1	2013	3	
2157	2915	1	2013	4	
2158	2915	1	2013	5	
2159	2916	1	2014	1	
2160	2916	1	2014	2	
2161	2916	1	2014	3	
2162	2916	1	2014	4	
2163	2916	1	2014	5	
2164	2917	1	2015	1	
2165	2917	1	2015	2	
2166	2917	1	2015	3	
2167	2917	1	2015	4	
2168	2917	1	2015	5	
2169	2918	1	2016	1	
2170	2918	1	2016	2	
2171	2918	1	2016	3	
2172	2918	1	2016	4	
2173	2918	1	2016	5	
2174	2919	1	2017	1	
2175	2919	1	2017	2	
2176	2919	1	2017	3	
2177	2919	1	2017	4	
2178	2919	1	2017	5	
2179	2920	1	2018	1	
2180	2920	1	2018	2	
2181	2920	1	2018	3	
2182	2920	1	2018	4	
2183	2920	1	2018	5	
2184	2921	1	2019	1	
2185	2922	1	2020	1	
2186	2923	1	2021	1	
2187	2924	1	2022	1	
2188	2924	1	2022	2	
2189	2924	1	2022	3	
2190	2924	1	2022	4	
2191	2924	1	2022	5	
2192	2925	1	2023	1	
2193	2925	1	2023	2	
2194	2925	1	2023	3	
2195	2925	1	2023	4	
2196	2925	1	2023	5	
2197	2926	1	2024	1	
2198	2926	1	2024	2	
2199	2926	1	2024	3	
2200	2926	1	2024	4	
2201	2926	1	2024	5	
2202	2927	1	2025	1	
2203	2927	1	2025	2	
2204	2927	1	2025	3	
2205	2927	1	2025	4	
2206	2927	1	2025	5	
2207	2928	1	2026	1	
2208	2928	1	2026	2	
2209	2928	1	2026	3	
2210	2928	1	2026	4	
2211	2928	1	2026	5	
2212	2929	1	2027	1	
2213	2929	1	2027	2	
2214	2929	1	2027	3	
2215	2929	1	2027	4	
2216	2929	1	2027	5	
2217	2930	1	2028	1	
2218	2930	1	2028	2	
2219	2930	1	2028	3	
2220	2930	1	2028	4	
2221	2930	1	2028	5	
2222	2931	1	2029	1	
2223	2931	1	2029	2	
2224	2931	1	2029	3	
2225	2931	1	2029	4	
2226	2931	1	2029	5	
2227	2932	1	2030	1	
2228	2932	1	2030	2	
2229	2932	1	2030	3	
2230	2932	1	2030	4	
2231	2932	1	2030	5	
2232	2933	1	2031	1	
2233	2933	1	2031	2	
2234	2933	1	2031	3	
2235	2933	1	2031	4	
2236	2933	1	2031	5	
2237	2934	1	2032	1	
2238	2934	1	2032	2	
2239	2934	1	2032	3	
2240	2934	1	2032	4	
2241	2934	1	2032	5	
2242	2935	1	2033	1	
2243	2935	1	2033	2	
2244	2935	1	2033	3	
2245	2935	1	2033	4	
2246	2935	1	2033	5	
2247	2936	1	2034	1	
2248	2936	1	2034	2	
2249	2936	1	2034	3	
2250	2936	1	2034	4	
2251	2936	1	2034	5	
2252	2937	1	2035	1	
2253	2937	1	2035	2	
2254	2937	1	2035	3	
2255	2937	1	2035	4	
2256	2937	1	2035	5	
2257	2938	1	2036	1	
2258	2938	1	2036	2	
2259	2938	1	2036	3	
2260	2938	1	2036	4	
2261	2938	1	2036	5	
2262	2939	1	2037	1	
2263	2939	1	2037	2	
2264	2939	1	2037	3	
2265	2939	1	2037	4	
2266	2939	1	2037	5	
2267	2940	1	2038	1	
2268	2940	1	2038	2	
2269	2940	1	2038	3	
2270	2940	1	2038	4	
2271	2940	1	2038	5	
2272	2941	1	2039	1	
2273	2941	1	2039	2	
2274	2941	1	2039	3	
2275	2941	1	2039	4	
2276	2941	1	2039	5	
2277	2942	1	2040	1	
2278	2942	1	2040	2	
2279	2942	1	2040	3	
2280	2942	1	2040	4	
2281	2942	1	2040	5	
2282	2943	1	2041	1	
2283	2943	1	2041	2	
2284	2943	1	2041	3	
2285	2943	1	2041	4	
2286	2943	1	2041	5	
2287	2944	1	2042	1	
2288	2944	1	2042	2	
2289	2944	1	2042	3	
2290	2944	1	2042	4	
2291	2944	1	2042	5	
2292	2945	1	2043	1	
2293	2945	1	2043	2	
2294	2945	1	2043	3	
2295	2945	1	2043	4	
2296	2945	1	2043	5	
2297	2946	1	2044	1	
2298	2947	1	2045	1	
2299	2948	1	2046	1	
2300	2949	1	2047	1	
2301	2949	1	2047	2	
2302	2949	1	2047	3	
2303	2949	1	2047	4	
2304	2949	1	2047	5	
2305	2950	1	2048	1	
2306	2950	1	2048	2	
2307	2950	1	2048	3	
2308	2950	1	2048	4	
2309	2950	1	2048	5	
2310	2951	1	2049	1	
2311	2951	1	2049	2	
2312	2951	1	2049	3	
2313	2951	1	2049	4	
2314	2951	1	2049	5	
2315	2952	1	2050	1	
2316	2952	1	2050	2	
2317	2952	1	2050	3	
2318	2952	1	2050	4	
2319	2952	1	2050	5	
2320	2953	1	2051	1	
2321	2953	1	2051	2	
2322	2953	1	2051	3	
2323	2953	1	2051	4	
2324	2953	1	2051	5	
2325	2954	1	2052	1	
2326	2954	1	2052	2	
2327	2954	1	2052	3	
2328	2954	1	2052	4	
2329	2954	1	2052	5	
2330	2955	1	2053	1	
2331	2955	1	2053	2	
2332	2955	1	2053	3	
2333	2955	1	2053	4	
2334	2955	1	2053	5	
2335	2956	1	2054	1	
2336	2956	1	2054	2	
2337	2956	1	2054	3	
2338	2956	1	2054	4	
2339	2956	1	2054	5	
2340	2957	1	2055	1	
2341	2957	1	2055	2	
2342	2957	1	2055	3	
2343	2957	1	2055	4	
2344	2957	1	2055	5	
2345	2958	1	2056	1	
2346	2958	1	2056	2	
2347	2958	1	2056	3	
2348	2958	1	2056	4	
2349	2958	1	2056	5	
2350	2959	1	2057	1	
2351	2959	1	2057	2	
2352	2959	1	2057	3	
2353	2959	1	2057	4	
2354	2959	1	2057	5	
2355	2960	1	2058	1	
2356	2960	1	2058	2	
2357	2960	1	2058	3	
2358	2960	1	2058	4	
2359	2960	1	2058	5	
2360	2961	1	2059	1	
2361	2961	1	2059	2	
2362	2961	1	2059	3	
2363	2961	1	2059	4	
2364	2961	1	2059	5	
2365	2962	1	2060	1	
2366	2962	1	2060	2	
2367	2962	1	2060	3	
2368	2962	1	2060	4	
2369	2962	1	2060	5	
2370	2963	1	2061	1	
2371	2963	1	2061	2	
2372	2963	1	2061	3	
2373	2963	1	2061	4	
2374	2963	1	2061	5	
2375	2964	1	2062	1	
2376	2964	1	2062	2	
2377	2964	1	2062	3	
2378	2964	1	2062	4	
2379	2964	1	2062	5	
2380	2965	1	2063	1	
2381	2965	1	2063	2	
2382	2965	1	2063	3	
2383	2965	1	2063	4	
2384	2965	1	2063	5	
2385	2966	1	2064	1	
2386	2966	1	2064	2	
2387	2966	1	2064	3	
2388	2966	1	2064	4	
2389	2966	1	2064	5	
2390	2967	1	2065	1	
2391	2967	1	2065	2	
2392	2967	1	2065	3	
2393	2967	1	2065	4	
2394	2967	1	2065	5	
2395	2968	1	2066	1	
2396	2968	1	2066	2	
2397	2968	1	2066	3	
2398	2968	1	2066	4	
2399	2968	1	2066	5	
2400	2969	1	2067	1	
2401	2969	1	2067	2	
2402	2969	1	2067	3	
2403	2969	1	2067	4	
2404	2969	1	2067	5	
2405	2970	1	2068	1	
2406	2970	1	2068	2	
2407	2970	1	2068	3	
2408	2970	1	2068	4	
2409	2970	1	2068	5	
2410	2971	1	2069	1	
2411	2972	1	2070	1	
2412	2973	1	2071	1	
2413	2974	1	2072	1	
2414	2974	1	2072	2	
2415	2974	1	2072	3	
2416	2974	1	2072	4	
2417	2974	1	2072	5	
2418	2975	1	2073	1	
2419	2975	1	2073	2	
2420	2975	1	2073	3	
2421	2975	1	2073	4	
2422	2975	1	2073	5	
2423	2976	1	2074	1	
2424	2976	1	2074	2	
2425	2976	1	2074	3	
2426	2976	1	2074	4	
2427	2976	1	2074	5	
2428	2977	1	2075	1	
2429	2977	1	2075	2	
2430	2977	1	2075	3	
2431	2977	1	2075	4	
2432	2977	1	2075	5	
2433	2978	1	2076	1	
2434	2978	1	2076	2	
2435	2978	1	2076	3	
2436	2978	1	2076	4	
2437	2978	1	2076	5	
2438	2979	1	2077	1	
2439	2979	1	2077	2	
2440	2979	1	2077	3	
2441	2979	1	2077	4	
2442	2979	1	2077	5	
2443	2980	1	2078	1	
2444	2980	1	2078	2	
2445	2980	1	2078	3	
2446	2980	1	2078	4	
2447	2980	1	2078	5	
2448	2981	1	2079	1	
2449	2981	1	2079	2	
2450	2981	1	2079	3	
2451	2981	1	2079	4	
2452	2981	1	2079	5	
2453	2982	1	2080	1	
2454	2982	1	2080	2	
2455	2982	1	2080	3	
2456	2982	1	2080	4	
2457	2982	1	2080	5	
2458	2983	1	2081	1	
2459	2983	1	2081	2	
2460	2983	1	2081	3	
2461	2983	1	2081	4	
2462	2983	1	2081	5	
2463	2984	1	2082	1	
2464	2984	1	2082	2	
2465	2984	1	2082	3	
2466	2984	1	2082	4	
2467	2984	1	2082	5	
2468	2985	1	2083	1	
2469	2985	1	2083	2	
2470	2985	1	2083	3	
2471	2985	1	2083	4	
2472	2985	1	2083	5	
2473	2986	1	2084	1	
2474	2986	1	2084	2	
2475	2986	1	2084	3	
2476	2986	1	2084	4	
2477	2986	1	2084	5	
2478	2987	1	2085	1	
2479	2987	1	2085	2	
2480	2987	1	2085	3	
2481	2987	1	2085	4	
2482	2987	1	2085	5	
2483	2988	1	2086	1	
2484	2988	1	2086	2	
2485	2988	1	2086	3	
2486	2988	1	2086	4	
2487	2988	1	2086	5	
2488	2989	1	2087	1	
2489	2989	1	2087	2	
2490	2989	1	2087	3	
2491	2989	1	2087	4	
2492	2989	1	2087	5	
2493	2990	1	2088	1	
2494	2990	1	2088	2	
2495	2990	1	2088	3	
2496	2990	1	2088	4	
2497	2990	1	2088	5	
2498	2991	1	2089	1	
2499	2991	1	2089	2	
2500	2991	1	2089	3	
2501	2991	1	2089	4	
2502	2991	1	2089	5	
2503	2992	1	2090	1	
2504	2992	1	2090	2	
2505	2992	1	2090	3	
2506	2992	1	2090	4	
2507	2992	1	2090	5	
2508	2993	1	2091	1	
2509	2993	1	2091	2	
2510	2993	1	2091	3	
2511	2993	1	2091	4	
2512	2993	1	2091	5	
2513	2994	1	2092	1	
2514	2994	1	2092	2	
2515	2994	1	2092	3	
2516	2994	1	2092	4	
2517	2994	1	2092	5	
2518	2995	1	2093	1	
2519	2995	1	2093	2	
2520	2995	1	2093	3	
2521	2995	1	2093	4	
2522	2995	1	2093	5	
2523	2996	1	2094	1	
2524	2997	1	2095	1	
2525	2998	1	2096	1	
2526	2999	1	2097	1	
2527	3000	1	2098	1	
2528	3000	1	2098	2	
2529	3000	1	2098	3	
2530	3000	1	2098	4	
2531	3000	1	2098	5	
2532	3001	1	2099	1	
2533	3001	1	2099	2	
2534	3001	1	2099	3	
2535	3001	1	2099	4	
2536	3001	1	2099	5	
2537	3002	1	2100	1	
2538	3002	1	2100	2	
2539	3002	1	2100	3	
2540	3002	1	2100	4	
2541	3002	1	2100	5	
2542	3003	1	2101	1	
2543	3003	1	2101	2	
2544	3003	1	2101	3	
2545	3003	1	2101	4	
2546	3003	1	2101	5	
2547	3004	1	2102	1	
2548	3004	1	2102	2	
2549	3004	1	2102	3	
2550	3004	1	2102	4	
2551	3004	1	2102	5	
2552	3005	1	2103	1	
2553	3005	1	2103	2	
2554	3005	1	2103	3	
2555	3005	1	2103	4	
2556	3005	1	2103	5	
2557	3006	1	2104	1	
2558	3006	1	2104	2	
2559	3006	1	2104	3	
2560	3006	1	2104	4	
2561	3006	1	2104	5	
2562	3007	1	2105	1	
2563	3007	1	2105	2	
2564	3007	1	2105	3	
2565	3007	1	2105	4	
2566	3007	1	2105	5	
2567	3008	1	2106	1	
2568	3008	1	2106	2	
2569	3008	1	2106	3	
2570	3008	1	2106	4	
2571	3008	1	2106	5	
2572	3009	1	2107	1	
2573	3009	1	2107	2	
2574	3009	1	2107	3	
2575	3009	1	2107	4	
2576	3009	1	2107	5	
2577	3010	1	2108	1	
2578	3010	1	2108	2	
2579	3010	1	2108	3	
2580	3010	1	2108	4	
2581	3010	1	2108	5	
2582	3011	1	2109	1	
2583	3011	1	2109	2	
2584	3011	1	2109	3	
2585	3011	1	2109	4	
2586	3011	1	2109	5	
2587	3012	1	2110	1	
2588	3012	1	2110	2	
2589	3012	1	2110	3	
2590	3012	1	2110	4	
2591	3012	1	2110	5	
2592	3013	1	2111	1	
2593	3013	1	2111	2	
2594	3013	1	2111	3	
2595	3013	1	2111	4	
2596	3013	1	2111	5	
2597	3014	1	2112	1	
2598	3014	1	2112	2	
2599	3014	1	2112	3	
2600	3014	1	2112	4	
2601	3014	1	2112	5	
2602	3015	1	2113	1	
2603	3015	1	2113	2	
2604	3015	1	2113	3	
2605	3015	1	2113	4	
2606	3015	1	2113	5	
2607	3016	1	2114	1	
2608	3016	1	2114	2	
2609	3016	1	2114	3	
2610	3016	1	2114	4	
2611	3016	1	2114	5	
2612	3017	1	2115	1	
2613	3017	1	2115	2	
2614	3017	1	2115	3	
2615	3017	1	2115	4	
2616	3017	1	2115	5	
2617	3018	1	2116	1	
2618	3018	1	2116	2	
2619	3018	1	2116	3	
2620	3018	1	2116	4	
2621	3018	1	2116	5	
2622	3019	1	2117	1	
2623	3019	1	2117	2	
2624	3019	1	2117	3	
2625	3019	1	2117	4	
2626	3019	1	2117	5	
2627	3020	1	2118	1	
2628	3020	1	2118	2	
2629	3020	1	2118	3	
2630	3020	1	2118	4	
2631	3020	1	2118	5	
2632	3021	1	2119	1	
2633	3021	1	2119	2	
2634	3021	1	2119	3	
2635	3021	1	2119	4	
2636	3021	1	2119	5	
2637	3022	1	2120	1	
2638	3023	1	2121	1	
2639	3024	1	2122	1	
2640	3025	1	2123	1	
2641	3025	1	2123	2	
2642	3025	1	2123	3	
2643	3025	1	2123	4	
2644	3025	1	2123	5	
2645	3026	1	2124	1	
2646	3026	1	2124	2	
2647	3026	1	2124	3	
2648	3026	1	2124	4	
2649	3026	1	2124	5	
2650	3027	1	2125	1	
2651	3027	1	2125	2	
2652	3027	1	2125	3	
2653	3027	1	2125	4	
2654	3027	1	2125	5	
2655	3028	1	2126	1	
2656	3028	1	2126	2	
2657	3028	1	2126	3	
2658	3028	1	2126	4	
2659	3028	1	2126	5	
2660	3029	1	2127	1	
2661	3029	1	2127	2	
2662	3029	1	2127	3	
2663	3029	1	2127	4	
2664	3029	1	2127	5	
2665	3030	1	2128	1	
2666	3030	1	2128	2	
2667	3030	1	2128	3	
2668	3030	1	2128	4	
2669	3030	1	2128	5	
2670	3031	1	2129	1	
2671	3031	1	2129	2	
2672	3031	1	2129	3	
2673	3031	1	2129	4	
2674	3031	1	2129	5	
2675	3032	1	2130	1	
2676	3032	1	2130	2	
2677	3032	1	2130	3	
2678	3032	1	2130	4	
2679	3032	1	2130	5	
2680	3033	1	2131	1	
2681	3033	1	2131	2	
2682	3033	1	2131	3	
2683	3033	1	2131	4	
2684	3033	1	2131	5	
2685	3034	1	2132	1	
2686	3034	1	2132	2	
2687	3034	1	2132	3	
2688	3034	1	2132	4	
2689	3034	1	2132	5	
2690	3035	1	2133	1	
2691	3035	1	2133	2	
2692	3035	1	2133	3	
2693	3035	1	2133	4	
2694	3035	1	2133	5	
2695	3036	1	2134	1	
2696	3036	1	2134	2	
2697	3036	1	2134	3	
2698	3036	1	2134	4	
2699	3036	1	2134	5	
2700	3037	1	2135	1	
2701	3037	1	2135	2	
2702	3037	1	2135	3	
2703	3037	1	2135	4	
2704	3037	1	2135	5	
2705	3038	1	2136	1	
2706	3038	1	2136	2	
2707	3038	1	2136	3	
2708	3038	1	2136	4	
2709	3038	1	2136	5	
2710	3039	1	2137	1	
2711	3039	1	2137	2	
2712	3039	1	2137	3	
2713	3039	1	2137	4	
2714	3039	1	2137	5	
2715	3040	1	2138	1	
2716	3040	1	2138	2	
2717	3040	1	2138	3	
2718	3040	1	2138	4	
2719	3040	1	2138	5	
2720	3041	1	2139	1	
2721	3041	1	2139	2	
2722	3041	1	2139	3	
2723	3041	1	2139	4	
2724	3041	1	2139	5	
2725	3042	1	2140	1	
2726	3042	1	2140	2	
2727	3042	1	2140	3	
2728	3042	1	2140	4	
2729	3042	1	2140	5	
2730	3043	1	2141	1	
2731	3043	1	2141	2	
2732	3043	1	2141	3	
2733	3043	1	2141	4	
2734	3043	1	2141	5	
2735	3044	1	2142	1	
2736	3044	1	2142	2	
2737	3044	1	2142	3	
2738	3044	1	2142	4	
2739	3044	1	2142	5	
2740	3045	1	2143	1	
2741	3045	1	2143	2	
2742	3045	1	2143	3	
2743	3045	1	2143	4	
2744	3045	1	2143	5	
2745	3046	1	2144	1	
2746	3046	1	2144	2	
2747	3046	1	2144	3	
2748	3046	1	2144	4	
2749	3046	1	2144	5	
2750	3047	1	2145	1	
2751	3048	1	2146	1	
2752	3049	1	2147	1	
2753	3050	1	2148	1	
2754	3050	1	2148	2	
2755	3050	1	2148	3	
2756	3050	1	2148	4	
2757	3050	1	2148	5	
2758	3051	1	2149	1	
2759	3051	1	2149	2	
2760	3051	1	2149	3	
2761	3051	1	2149	4	
2762	3051	1	2149	5	
2763	3052	1	2150	1	
2764	3052	1	2150	2	
2765	3052	1	2150	3	
2766	3052	1	2150	4	
2767	3052	1	2150	5	
2768	3053	1	2151	1	
2769	3053	1	2151	2	
2770	3053	1	2151	3	
2771	3053	1	2151	4	
2772	3053	1	2151	5	
2773	3054	1	2152	1	
2774	3054	1	2152	2	
2775	3054	1	2152	3	
2776	3054	1	2152	4	
2777	3054	1	2152	5	
2778	3055	1	2153	1	
2779	3055	1	2153	2	
2780	3055	1	2153	3	
2781	3055	1	2153	4	
2782	3055	1	2153	5	
2783	3056	1	2154	1	
2784	3056	1	2154	2	
2785	3056	1	2154	3	
2786	3056	1	2154	4	
2787	3056	1	2154	5	
2788	3057	1	2155	1	
2789	3057	1	2155	2	
2790	3057	1	2155	3	
2791	3057	1	2155	4	
2792	3057	1	2155	5	
2793	3058	1	2156	1	
2794	3058	1	2156	2	
2795	3058	1	2156	3	
2796	3058	1	2156	4	
2797	3058	1	2156	5	
2798	3059	1	2157	1	
2799	3059	1	2157	2	
2800	3059	1	2157	3	
2801	3059	1	2157	4	
2802	3059	1	2157	5	
2803	3060	1	2158	1	
2804	3060	1	2158	2	
2805	3060	1	2158	3	
2806	3060	1	2158	4	
2807	3060	1	2158	5	
2808	3061	1	2159	1	
2809	3061	1	2159	2	
2810	3061	1	2159	3	
2811	3061	1	2159	4	
2812	3061	1	2159	5	
2813	3062	1	2160	1	
2814	3062	1	2160	2	
2815	3062	1	2160	3	
2816	3062	1	2160	4	
2817	3062	1	2160	5	
2818	3063	1	2161	1	
2819	3063	1	2161	2	
2820	3063	1	2161	3	
2821	3063	1	2161	4	
2822	3063	1	2161	5	
2823	3064	1	2162	1	
2824	3064	1	2162	2	
2825	3064	1	2162	3	
2826	3064	1	2162	4	
2827	3064	1	2162	5	
2828	3065	1	2163	1	
2829	3065	1	2163	2	
2830	3065	1	2163	3	
2831	3065	1	2163	4	
2832	3065	1	2163	5	
2833	3066	1	2164	1	
2834	3066	1	2164	2	
2835	3066	1	2164	3	
2836	3066	1	2164	4	
2837	3066	1	2164	5	
2838	3067	1	2165	1	
2839	3067	1	2165	2	
2840	3067	1	2165	3	
2841	3067	1	2165	4	
2842	3067	1	2165	5	
2843	3068	1	2166	1	
2844	3068	1	2166	2	
2845	3068	1	2166	3	
2846	3068	1	2166	4	
2847	3068	1	2166	5	
2848	3069	1	2167	1	
2849	3069	1	2167	2	
2850	3069	1	2167	3	
2851	3069	1	2167	4	
2852	3069	1	2167	5	
2853	3070	1	2168	1	
2854	3070	1	2168	2	
2855	3070	1	2168	3	
2856	3070	1	2168	4	
2857	3070	1	2168	5	
2858	3071	1	2169	1	
2859	3071	1	2169	2	
2860	3071	1	2169	3	
2861	3071	1	2169	4	
2862	3071	1	2169	5	
2863	3072	1	2170	1	
2864	3073	1	2171	1	
2865	3074	1	2172	1	
2866	3075	1	2173	1	
2867	3075	1	2173	2	
2868	3075	1	2173	3	
2869	3075	1	2173	4	
2870	3075	1	2173	5	
2871	3076	1	2174	1	
2872	3076	1	2174	2	
2873	3076	1	2174	3	
2874	3076	1	2174	4	
2875	3076	1	2174	5	
2876	3077	1	2175	1	
2877	3077	1	2175	2	
2878	3077	1	2175	3	
2879	3077	1	2175	4	
2880	3077	1	2175	5	
2881	3078	1	2176	1	
2882	3078	1	2176	2	
2883	3078	1	2176	3	
2884	3078	1	2176	4	
2885	3078	1	2176	5	
2886	3079	1	2177	1	
2887	3079	1	2177	2	
2888	3079	1	2177	3	
2889	3079	1	2177	4	
2890	3079	1	2177	5	
2891	3080	1	2178	1	
2892	3080	1	2178	2	
2893	3080	1	2178	3	
2894	3080	1	2178	4	
2895	3080	1	2178	5	
2896	3081	1	2179	1	
2897	3081	1	2179	2	
2898	3081	1	2179	3	
2899	3081	1	2179	4	
2900	3081	1	2179	5	
2901	3082	1	2180	1	
2902	3082	1	2180	2	
2903	3082	1	2180	3	
2904	3082	1	2180	4	
2905	3082	1	2180	5	
2906	3083	1	2181	1	
2907	3083	1	2181	2	
2908	3083	1	2181	3	
2909	3083	1	2181	4	
2910	3083	1	2181	5	
2911	3084	1	2182	1	
2912	3084	1	2182	2	
2913	3084	1	2182	3	
2914	3084	1	2182	4	
2915	3084	1	2182	5	
2916	3085	1	2183	1	
2917	3085	1	2183	2	
2918	3085	1	2183	3	
2919	3085	1	2183	4	
2920	3085	1	2183	5	
2921	3086	1	2184	1	
2922	3086	1	2184	2	
2923	3086	1	2184	3	
2924	3086	1	2184	4	
2925	3086	1	2184	5	
2926	3087	1	2185	1	
2927	3087	1	2185	2	
2928	3087	1	2185	3	
2929	3087	1	2185	4	
2930	3087	1	2185	5	
2931	3088	1	2186	1	
2932	3088	1	2186	2	
2933	3088	1	2186	3	
2934	3088	1	2186	4	
2935	3088	1	2186	5	
2936	3089	1	2187	1	
2937	3089	1	2187	2	
2938	3089	1	2187	3	
2939	3089	1	2187	4	
2940	3089	1	2187	5	
2941	3090	1	2188	1	
2942	3090	1	2188	2	
2943	3090	1	2188	3	
2944	3090	1	2188	4	
2945	3090	1	2188	5	
2946	3091	1	2189	1	
2947	3091	1	2189	2	
2948	3091	1	2189	3	
2949	3091	1	2189	4	
2950	3091	1	2189	5	
2951	3092	1	2190	1	
2952	3092	1	2190	2	
2953	3092	1	2190	3	
2954	3092	1	2190	4	
2955	3092	1	2190	5	
2956	3093	1	2191	1	
2957	3093	1	2191	2	
2958	3093	1	2191	3	
2959	3093	1	2191	4	
2960	3093	1	2191	5	
2961	3094	1	2192	1	
2962	3094	1	2192	2	
2963	3094	1	2192	3	
2964	3094	1	2192	4	
2965	3094	1	2192	5	
2966	3095	1	2193	1	
2967	3095	1	2193	2	
2968	3095	1	2193	3	
2969	3095	1	2193	4	
2970	3095	1	2193	5	
2971	3096	1	2194	1	
2972	3096	1	2194	2	
2973	3096	1	2194	3	
2974	3096	1	2194	4	
2975	3096	1	2194	5	
2976	3097	1	2195	1	
2977	3097	1	2195	2	
2978	3097	1	2195	3	
2979	3097	1	2195	4	
2980	3097	1	2195	5	
2981	3098	1	2196	1	
2982	3098	1	2196	2	
2983	3098	1	2196	3	
2984	3098	1	2196	4	
2985	3098	1	2196	5	
2986	3099	1	2197	1	
2987	3099	1	2197	2	
2988	3099	1	2197	3	
2989	3099	1	2197	4	
2990	3099	1	2197	5	
2991	3100	1	2198	1	
2992	3100	1	2198	2	
2993	3100	1	2198	3	
2994	3100	1	2198	4	
2995	3100	1	2198	5	
2996	3101	1	2199	1	
2997	3101	1	2199	2	
2998	3101	1	2199	3	
2999	3101	1	2199	4	
3000	3101	1	2199	5	
3001	3102	1	2200	1	
3002	3102	1	2200	2	
3003	3102	1	2200	3	
3004	3102	1	2200	4	
3005	3102	1	2200	5	
3006	3103	1	2201	1	
3007	3103	1	2201	2	
3008	3103	1	2201	3	
3009	3103	1	2201	4	
3010	3103	1	2201	5	
3011	3104	1	2202	1	
3012	3104	1	2202	2	
3013	3104	1	2202	3	
3014	3104	1	2202	4	
3015	3104	1	2202	5	
3016	3105	1	2203	1	
3017	3105	1	2203	2	
3018	3105	1	2203	3	
3019	3105	1	2203	4	
3020	3105	1	2203	5	
3021	3106	1	2204	1	
3022	3106	1	2204	2	
3023	3106	1	2204	3	
3024	3106	1	2204	4	
3025	3106	1	2204	5	
3026	3107	1	2205	1	
3027	3107	1	2205	2	
3028	3107	1	2205	3	
3029	3107	1	2205	4	
3030	3107	1	2205	5	
3031	3108	1	2206	1	
3032	3108	1	2206	2	
3033	3108	1	2206	3	
3034	3108	1	2206	4	
3035	3108	1	2206	5	
3036	3109	1	2207	1	
3037	3109	1	2207	2	
3038	3109	1	2207	3	
3039	3109	1	2207	4	
3040	3109	1	2207	5	
3041	3110	1	2208	1	
3042	3110	1	2208	2	
3043	3110	1	2208	3	
3044	3110	1	2208	4	
3045	3110	1	2208	5	
3046	3111	1	2209	1	
3047	3111	1	2209	2	
3048	3111	1	2209	3	
3049	3111	1	2209	4	
3050	3111	1	2209	5	
3051	3112	1	2210	1	
3052	3112	1	2210	2	
3053	3112	1	2210	3	
3054	3112	1	2210	4	
3055	3112	1	2210	5	
3056	3113	1	2211	1	
3057	3113	1	2211	2	
3058	3113	1	2211	3	
3059	3113	1	2211	4	
3060	3113	1	2211	5	
3061	3114	1	2212	1	
3062	3114	1	2212	2	
3063	3114	1	2212	3	
3064	3114	1	2212	4	
3065	3114	1	2212	5	
3066	3115	1	2213	1	
3067	3115	1	2213	2	
3068	3115	1	2213	3	
3069	3115	1	2213	4	
3070	3115	1	2213	5	
3071	3116	1	2214	1	
3072	3116	1	2214	2	
3073	3116	1	2214	3	
3074	3116	1	2214	4	
3075	3116	1	2214	5	
3076	3117	1	2215	1	
3077	3117	1	2215	2	
3078	3117	1	2215	3	
3079	3117	1	2215	4	
3080	3117	1	2215	5	
3081	3118	1	2216	1	
3082	3118	1	2216	2	
3083	3118	1	2216	3	
3084	3118	1	2216	4	
3085	3118	1	2216	5	
3086	3119	1	2217	1	
3087	3119	1	2217	2	
