//	이벤트 스크립트_한국																												1~50레벨 초보유저 버프																			
//	Version	1.0.0.5																											일반 ; 이속 10% / 공속 10% / HP증가 +200 / 스텟(정신력) +15 [지속시간 : 30분]																			
//	최초작업자 : 채현준																												가맹정 : 이속 15% / 공속 15% / HP증가 +300 / 스텟(정신력) + 30 [지속시간 : 60분]																			
//	최종작업자 : 정동일																																															
//	최종수정일	오후 3:15 2008-07-02																																														
//	1.4																																															
//		15. 아인 19.구세군 20. 뱃지맨 21.산타영감 22.수정기둥																																														
//1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	파라미터 적용 버전	812	810					810		812		810										810		810			810				810			905	813			905	812	812								
//	인덱스	NPC선택	기본이벤트 설정용					이벤트 요일 설정	최대 등록 수	적용 레벨 설정		아이템등록이벤트(필요 조건)										경험치/버프 이벤트 시간설정		제조이벤트	인첸트이벤트	분해이벤트	경험치증가률보상	캐릭터생성경험치증가률	하임증가률보상	아이템드랍률보상	일반 보상아이템관련				PC방 보상아이템관련				구세군보상코드	삭제기능	삭제코드							
	Index	NPC	EventMode	StartDate	StartTime	EndDate	EndTime	EventDayFlag	CountMax	ApplyToMinLv	ApplyToMaxLv	RegisterItem1	RegisterItemNum1	RegisterItem2	RegisterItemNum2	RegisterItem3	RegisterItemNum3	RegisterItem4	RegisterItemNum4	RegisterItem5	RegisterItemNum5	NotifyTimeStart	NotifyTimeEnd	PeakTimeSet	PeakTimeEnd	ItemCraftIndex	ItemEnchantIndex	ItemDecompoIndex	RewardExpRate	CharCreateExpRate	RewardHimeRate	RewardItemDropRate	NormalReward1Index1	NormalReward1Index2	NormalReward1Index3	NormalReward1Index4	NormalReward2Index1	NormalReward2Index2	NormalReward2Index3	NormalReward2Index4	EventReward	Delete	ItemCode1	ItemCode2	ItemCode3	ItemCode4	ItemCode5	MapCode1	MonCode1	SummonRate1	X1	Y1	Z1	MapCode2	MonCode2	SummonRate2	X2	Y2	Z2	MapCode3	MonCode3	SummonRate3	X3	Y3	Z3	MapCode4	MonCode4	SummonRate4	X4	Y4	Z4	MapCode5	MonCode5	SummonRate5	X5	Y5	Z5	MapCode6	MonCode6	SummonRate6	X6	Y6	Z6	MapCode7	MonCode7	SummonRate7	X7	Y7	Z7	FieldEnd		
//	912	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	511	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	41.14	39.76	21.34	20204	62577	1000	41.14	39.76	21.34	20204	62577	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	913	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	512	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	56.45	39.96	21.97	20204	62578	1000	56.45	39.96	21.97	20204	62578	1000	56.45	39.96	21.97	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	914	1	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1200	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	915	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1201	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62581	1000	41.14	39.76	21.34	20204	62581	1000	41.14	39.76	21.34	20204	62581	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	916	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1202	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62583	1000	56.45	39.96	21.97	20204	62583	1000	56.45	39.96	21.97	20204	62583	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	917	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1203	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	918	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1204	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	919	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1205	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62587	1000	46.93	40.43	21.64	20204	62587	1000	46.93	40.43	21.64	20204	62587	1000	46.93	40.43	21.64	20204	62579	1000	46.93	40.43	21.64	20204	62579	1000	46.93	40.43	21.64	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	920	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1206	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	921	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1207	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	922	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1208	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62589	1000	41.14	39.76	21.34	20204	62589	1000	41.14	39.76	21.34	20204	62589	1000	41.14	39.76	21.34	20204	62590	1000	41.14	39.76	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	923	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1209	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62588	1000	56.45	39.96	21.97	20204	62588	1000	56.45	39.96	21.97	20204	62588	1000	56.45	39.96	21.97	20204	62590	1000	56.45	39.96	21.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	924	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1210	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	925	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1211	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	46.93	40.43	21.64	20204	62577	1000	41.14	39.76	21.34	20204	62577	1000	41.14	39.76	21.34	20204	62577	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	926	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1212	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	46.93	40.43	21.64	20204	62578	1000	56.45	39.96	21.97	20204	62578	1000	56.45	39.96	21.97	20204	62578	1000	56.45	39.96	21.97	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	927	1	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1700	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	928	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1701	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62581	1000	158.19	430.47	47.99	20004	62581	1000	158.19	430.47	47.99	20004	62581	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	929	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1702	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62583	1000	172.7	444.62	50.69	20004	62583	1000	172.7	444.62	50.69	20004	62583	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	930	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1703	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	931	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1704	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	932	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1705	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62587	1000	162.08	438.35	48.57	20004	62587	1000	162.08	438.35	48.57	20004	62587	1000	162.08	438.35	48.57	20004	62579	1000	162.08	438.35	48.57	20004	62579	1000	162.08	438.35	48.57	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	933	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1706	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	934	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1707	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	935	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1708	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62589	1000	158.19	430.47	47.99	20004	62589	1000	158.19	430.47	47.99	20004	62589	1000	158.19	430.47	47.99	20004	62590	1000	158.19	430.47	47.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	936	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1709	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62588	1000	172.7	444.62	50.69	20004	62588	1000	172.7	444.62	50.69	20004	62588	1000	172.7	444.62	50.69	20004	62590	1000	172.7	444.62	50.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	937	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1710	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	938	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1711	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	158.19	430.47	47.99	20004	62577	1000	158.19	430.47	47.99	20004	62577	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	939	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	1712	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	172.7	444.62	50.69	20004	62578	1000	172.7	444.62	50.69	20004	62578	1000	172.7	444.62	50.69	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	940	1	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2100	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	20004	62580	1000	162.08	438.35	48.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	941	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2101	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62581	1000	158.19	430.47	47.99	20004	62581	1000	158.19	430.47	47.99	20004	62581	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	20004	62582	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	942	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2102	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62583	1000	172.7	444.62	50.69	20004	62583	1000	172.7	444.62	50.69	20004	62583	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	20004	62584	1000	172.7	444.62	50.69	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	943	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2103	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	20004	62585	1000	162.08	438.35	48.57	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	944	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2104	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	20004	62586	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	945	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2105	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62587	1000	162.08	438.35	48.57	20004	62587	1000	162.08	438.35	48.57	20004	62587	1000	162.08	438.35	48.57	20004	62579	1000	162.08	438.35	48.57	20004	62579	1000	162.08	438.35	48.57	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	946	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2106	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	20004	62579	1000	158.19	430.47	47.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	947	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2107	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	20004	62579	1000	172.7	444.62	50.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	948	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2108	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62589	1000	158.19	430.47	47.99	20004	62589	1000	158.19	430.47	47.99	20004	62589	1000	158.19	430.47	47.99	20004	62590	1000	158.19	430.47	47.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	949	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2109	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62588	1000	172.7	444.62	50.69	20004	62588	1000	172.7	444.62	50.69	20004	62588	1000	172.7	444.62	50.69	20004	62590	1000	172.7	444.62	50.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	950	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2110	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	20004	62590	1000	162.08	438.35	48.57	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	951	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2111	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	162.08	438.35	48.57	20004	62577	1000	158.19	430.47	47.99	20004	62577	1000	158.19	430.47	47.99	20004	62577	1000	158.19	430.47	47.99	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	952	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	2112	2200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	162.08	438.35	48.57	20004	62578	1000	172.7	444.62	50.69	20004	62578	1000	172.7	444.62	50.69	20004	62578	1000	172.7	444.62	50.69	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	953	1	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	500	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62579	1000	193.92	317.42	92.49	20104	62580	1000	193.92	317.42	92.49	20104	62580	1000	193.92	317.42	92.49	20104	62580	1000	193.92	317.42	92.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	954	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	501	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62581	1000	198.72	308.49	92.21	20104	62581	1000	198.72	308.49	92.21	20104	62581	1000	198.72	308.49	92.21	20104	62582	1000	198.72	308.49	92.21	20104	62582	1000	198.72	308.49	92.21	20104	62582	1000	198.72	308.49	92.21	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	955	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	502	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62583	1000	193.35	327.51	92.57	20104	62583	1000	193.35	327.51	92.57	20104	62583	1000	193.35	327.51	92.57	20104	62584	1000	193.35	327.51	92.57	20104	62584	1000	193.35	327.51	92.57	20104	62584	1000	193.35	327.51	92.57	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	956	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	503	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62585	1000	193.92	317.42	92.49	20104	62585	1000	193.92	317.42	92.49	20104	62585	1000	193.92	317.42	92.49	20104	62585	1000	193.92	317.42	92.49	20104	62585	1000	193.92	317.42	92.49	20104	62585	1000	193.92	317.42	92.49	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	957	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	504	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62586	1000	198.72	308.49	92.21	20104	62586	1000	198.72	308.49	92.21	20104	62586	1000	198.72	308.49	92.21	20104	62586	1000	198.72	308.49	92.21	20104	62586	1000	198.72	308.49	92.21	20104	62586	1000	198.72	308.49	92.21	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	958	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	505	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62587	1000	193.92	317.42	92.49	20104	62587	1000	193.92	317.42	92.49	20104	62587	1000	193.92	317.42	92.49	20104	62579	1000	193.92	317.42	92.49	20104	62579	1000	193.92	317.42	92.49	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	959	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	506	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62579	1000	198.72	308.49	92.21	20104	62579	1000	198.72	308.49	92.21	20104	62579	1000	198.72	308.49	92.21	20104	62579	1000	198.72	308.49	92.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	960	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	507	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62579	1000	193.35	327.51	92.57	20104	62579	1000	193.35	327.51	92.57	20104	62579	1000	193.35	327.51	92.57	20104	62579	1000	193.35	327.51	92.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	961	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	508	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62589	1000	198.72	308.49	92.21	20104	62589	1000	198.72	308.49	92.21	20104	62589	1000	198.72	308.49	92.21	20104	62590	1000	198.72	308.49	92.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	962	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	509	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20104	62588	1000	193.35	327.51	92.57	20104	62588	1000	193.35	327.51	92.57	20104	62588	1000	193.35	327.51	92.57	20104	62590	1000	193.35	327.51	92.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
