//			투사의엘리트1차 10000	무기 : 1										현재 각성 허용 한 레벨에 대한 메시지출력																
//			투사의엘리트2차 11000	갑옷 : 101																										
//			유니크1차  20000	프로텍터 : 201																										
//			유니크1.5차  21000	헬멧 : 301																										
//			유니크2차  22000	바지 : 401																										
//			엘리트1차 30000	부츠 : 501																										
//			엘리트1.5차 31000	장갑 : 601																										
//			엘리트2차 33000	벨트 : 701																							0 : 진화불가			
//				셔츠 : 801																							아이템코드 입력시 해당 아이템코드로 진화 가능			
//																		각성1레벨	각성2레벨	각성3레벨	각성4레벨	각성5레벨	각성6레벨	각성7레벨	각성8레벨	각성9레벨				
//	아이템코드	아이템명	각성구분	만능재료코드_1	만능재료코드_1수량	만능재료코드_2	만능재료코드_2수량	만능재료코드_3	만능재료코드_3수량	만능재료코드_4	만능재료코드_4수량	만능재료코드_5	만능재료코드_5수량	각성허용레벨	각성첨가제아이템코드	각성첨가제수량	성공확률	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	진화 아이템코드	진화첨가제아이템코드	진화첨가제 수량	진화성공확률
	ItemCode	ItemName	AwakeSeparation	AllroundMaterialCode1	AllroundMaterialCount1	AllroundMaterialCode2	AllroundMaterialCount2	AllroundMaterialCode3	AllroundMaterialCount3	AllroundMaterialCode4	AllroundMaterialCount4	AllroundMaterialCode5	AllroundMaterialCount5	AwakeLimitLevel	AdditiveItemCode	AdditiveCount	ProbabilitySuccess	OptionParam1	OptionParam2	OptionParam3	OptionParam4	OptionParam5	OptionParam6	OptionParam7	OptionParam8	OptionParam9	EvolutionItemCode	EvolutionAdditiveItemCode	EvolutionAdditiveItemCount	EvolutionProbabilitySuccess
	51003	아폴로_부츠_버서커	287	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51040	4421	1	100
	51004	아폴로_장갑_버서커	288	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51041	4421	1	100
	51005	아폴로_벨트_버서커	289	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51042	4421	1	100
	51006	아폴로_셔츠_버서커	290	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51043	4421	1	100
	51007	아레스_갑옷_드래곤	291	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51044	4421	1	100
	51029	아레스_프로텍터_드래곤	292	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51045	4421	1	100
	51008	아레스_헬멧_드래곤	293	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51046	4421	1	100
	51009	아레스_바지_드래곤	294	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51047	4421	1	100
	51010	아레스_부츠_드래곤	295	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51048	4421	1	100
	51011	아레스_장갑_드래곤	296	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51049	4421	1	100
	51012	아레스_벨트_드래곤	297	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51050	4421	1	100
	51013	아레스_셔츠_드래곤	298	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51051	4421	1	100
	51014	아르테미스_갑옷_엘리	299	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51052	4421	1	100
	51030	아르테미스_프로텍터_엘리	300	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51053	4421	1	100
	51015	아르테미스_헬멧_엘리	301	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51054	4421	1	100
	51016	아르테미스_바지_엘리	302	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51055	4421	1	100
	51017	아르테미스_부츠_엘리	303	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51056	4421	1	100
	51018	아르테미스_장갑_엘리	304	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51057	4421	1	100
	51019	아르테미스_벨트_엘리	305	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51058	4421	1	100
	51020	아르테미스_셔츠_엘리	306	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51059	4421	1	100
	51021	니케_갑옷_발키리	307	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51060	4421	1	100
	51031	니케_프로텍터_발키리	308	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51061	4421	1	100
	51022	니케_헬멧_발키리	309	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51062	4421	1	100
	51023	니케_바지_발키리	310	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51063	4421	1	100
	51024	니케_부츠_발키리	311	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51064	4421	1	100
	51025	니케_장갑_발키리	312	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51065	4421	1	100
	51026	니케_벨트_발키리	313	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51066	4421	1	100
	51027	니케_셔츠_발키리	314	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51067	4421	1	100
	51091	헤르메스의_갑옷_섀도우	315	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51068	4421	1	100
	51092	헤르메스의_프로텍터_섀도우	316	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51069	4421	1	100
	51093	헤르메스의_헬멧_섀도우	317	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51070	4421	1	100
	51094	헤르메스의_바지_섀도우	318	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51071	4421	1	100
	51095	헤르메스의_부츠_섀도우	319	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51072	4421	1	100
	51096	헤르메스의_장갑_섀도우	320	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51073	4421	1	100
	51097	헤르메스의_벨트_섀도우	321	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51074	4421	1	100
	51098	헤르메스의_셔츠_섀도우	322	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51075	4421	1	100
	51359	페르세포네_갑옷_23등급아이템	323	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51367	4421	1	100
	51360	페르세포네_프로텍터_23등급아이템	324	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51368	4421	1	100
	51361	페르세포네_헬멧_23등급아이템	325	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51369	4421	1	100
	51362	페르세포네_바지_23등급아이템	326	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51370	4421	1	100
	51363	페르세포네_부츠_23등급아이템	327	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51371	4421	1	100
	51364	페르세포네_장갑_23등급아이템	328	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51372	4421	1	100
	51365	페르세포네_벨트_23등급아이템	329	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51373	4421	1	100
	51366	페르세포네_셔츠_23등급아이템	330	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51374	4421	1	100
	51655	마르스_갑옷_23등급아이템	331	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	51663	4421	1	100
	51656	마르스_프로텍터_23등급아이템	332	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	51664	4421	1	100
	51657	마르스_헬멧_23등급아이템	333	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	51665	4421	1	100
	51658	마르스_바지_23등급아이템	334	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	51666	4421	1	100
	51659	마르스_부츠_23등급아이템	335	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	51667	4421	1	100
	51660	마르스_장갑_23등급아이템	336	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	51668	4421	1	100
	51661	마르스_벨트_23등급아이템	337	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	51669	4421	1	100
	51662	마르스_셔츠_23등급아이템	338	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	51670	4421	1	100
	57009	아테네_갑옷_23등급아이템	339	6056	22	4444	1	4502	1	0	0	0	0	9	4403	1	100	56	67	80	97	116	140	168	200	241	57017	4421	1	100
	57010	아테네_프로텍터_23등급아이템	340	6056	6	4445	1	4503	1	0	0	0	0	9	4403	1	100	45	54	65	78	93	113	135	161	194	57018	4421	1	100
	57011	아테네_헬멧_23등급아이템	341	6056	14	4446	1	4504	1	0	0	0	0	9	4403	1	100	39	47	56	68	81	98	118	140	169	57019	4421	1	100
	57012	아테네_바지_23등급아이템	342	6056	18	4447	1	4505	1	0	0	0	0	9	4403	1	100	34	40	48	58	69	84	101	120	144	57020	4421	1	100
	57013	아테네_부츠_23등급아이템	343	6056	10	4448	1	4506	1	0	0	0	0	9	4403	1	100	28	34	40	49	58	71	85	101	121	57021	4421	1	100
	57014	아테네_장갑_23등급아이템	344	6056	10	4449	1	4507	1	0	0	0	0	9	4403	1	100	23	27	32	39	47	56	68	80	97	57022	4421	1	100
	57015	아테네_벨트_23등급아이템	345	6056	4	4450	1	4508	1	0	0	0	0	9	4403	1	100	17	20	24	29	35	42	50	60	72	57023	4421	1	100
	57016	아테네_셔츠_23등급아이템	346	6056	2	4451	1	4509	1	0	0	0	0	9	4403	1	100	11	13	16	19	23	28	33	40	48	57024	4421	1	100
//	엘리트 1.5차																													
	51036	파괴신_아폴로_갑옷_버서커	347	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51217	4422	1	100
	51037	파괴신_아폴로_프로텍터_버서커	348	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51218	4422	1	100
	51038	파괴신_아폴로_헬멧_버서커	349	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51219	4422	1	100
	51039	파괴신_아폴로_바지_버서커	350	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51220	4422	1	100
	51040	파괴신_아폴로_부츠_버서커	351	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51221	4422	1	100
	51041	파괴신_아폴로_장갑_버서커	352	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51222	4422	1	100
	51042	파괴신_아폴로_벨트_버서커	353	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51223	4422	1	100
	51043	파괴신_아폴로_셔츠_버서커	354	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51224	4422	1	100
	51044	저주의_아레스_갑옷_드래곤	355	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51225	4422	1	100
	51045	저주의_아레스_프로텍터_드래곤	356	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51226	4422	1	100
	51046	저주의_아레스_헬멧_드래곤	357	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51227	4422	1	100
	51047	저주의_아레스_바지_드래곤	358	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51228	4422	1	100
	51048	저주의_아레스_부츠_드래곤	359	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51229	4422	1	100
	51049	저주의_아레스_장갑_드래곤	360	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51230	4422	1	100
	51050	저주의_아레스_벨트_드래곤	361	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51231	4422	1	100
	51051	저주의_아레스_셔츠_드래곤	362	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51232	4422	1	100
	51052	죽음의_아르테미스_갑옷_엘리	363	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51233	4422	1	100
	51053	죽음의_아르테미스_프로텍터_엘리	364	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51234	4422	1	100
	51054	죽음의_아르테미스_헬멧_엘리	365	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51235	4422	1	100
	51055	죽음의_아르테미스_바지_엘리	366	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51236	4422	1	100
	51056	죽음의_아르테미스_부츠_엘리	367	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51237	4422	1	100
	51057	죽음의_아르테미스_장갑_엘리	368	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51238	4422	1	100
	51058	죽음의_아르테미스_벨트_엘리	369	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51239	4422	1	100
	51059	죽음의_아르테미스_셔츠_엘리	370	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51240	4422	1	100
	51060	타락한_니케_갑옷_발키리	371	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51241	4422	1	100
	51061	타락한_니케_프로텍터_발키리	372	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51242	4422	1	100
	51062	타락한_니케_헬멧_발키리	373	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51243	4422	1	100
	51063	타락한_니케_바지_발키리	374	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51244	4422	1	100
	51064	타락한_니케_부츠_발키리	375	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51245	4422	1	100
	51065	타락한_니케_장갑_발키리	376	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51246	4422	1	100
	51066	타락한_니케_벨트_발키리	377	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51247	4422	1	100
	51067	타락한_니케_셔츠_발키리	378	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51248	4422	1	100
	51068	탐욕의_헤르메스의_갑옷_섀도우	379	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51249	4422	1	100
	51069	탐욕의_헤르메스의_프로텍터_섀도우	380	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51250	4422	1	100
	51070	탐욕의_헤르메스의_헬멧_섀도우	381	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51251	4422	1	100
	51071	탐욕의_헤르메스의_바지_섀도우	382	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51252	4422	1	100
	51072	탐욕의_헤르메스의_부츠_섀도우	383	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51253	4422	1	100
	51073	탐욕의_헤르메스의_장갑_섀도우	384	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51254	4422	1	100
	51074	탐욕의_헤르메스의_벨트_섀도우	385	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51255	4422	1	100
	51075	탐욕의_헤르메스의_셔츠_섀도우	386	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51256	4422	1	100
	51367	증오의_페르세포네_갑옷_24등급아이템	387	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51375	4422	1	100
	51368	증오의_페르세포네_프로텍터_24등급아이템	388	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51376	4422	1	100
	51369	증오의_페르세포네_헬멧_24등급아이템	389	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51377	4422	1	100
	51370	증오의_페르세포네_바지_24등급아이템	390	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51378	4422	1	100
	51371	증오의_페르세포네_부츠_24등급아이템	391	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51379	4422	1	100
	51372	증오의_페르세포네_장갑_24등급아이템	392	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51380	4422	1	100
	51373	증오의_페르세포네_벨트_24등급아이템	393	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51381	4422	1	100
	51374	증오의_페르세포네_셔츠_24등급아이템	394	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51382	4422	1	100
	51663	분노의_마르스_갑옷_24등급아이템	395	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	51671	4422	1	100
	51664	분노의_마르스_프로텍터_24등급아이템	396	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	51672	4422	1	100
	51665	분노의_마르스_헬멧_24등급아이템	397	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	51673	4422	1	100
	51666	분노의_마르스_바지_24등급아이템	398	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	51674	4422	1	100
	51667	분노의_마르스_부츠_24등급아이템	399	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	51675	4422	1	100
	51668	분노의_마르스_장갑_24등급아이템	400	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	51676	4422	1	100
	51669	분노의_마르스_벨트_24등급아이템	401	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	51677	4422	1	100
	51670	분노의_마르스_셔츠_24등급아이템	402	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	51678	4422	1	100
	57017	냉정한아테네_갑옷_24등급아이템	403	6056	44	4452	1	4510	1	0	0	0	0	9	4403	1	100	63	76	90	109	130	158	189	225	271	57025	4422	1	100
	57018	냉정한아테네_프로텍터_24등급아이템	404	6056	12	4453	1	4511	1	0	0	0	0	9	4403	1	100	50	60	72	87	104	126	151	180	217	57026	4422	1	100
	57019	냉정한아테네_헬멧_24등급아이템	405	6056	28	4454	1	4512	1	0	0	0	0	9	4403	1	100	44	53	63	76	91	110	132	157	190	57027	4422	1	100
	57020	냉정한아테네_바지_24등급아이템	406	6056	36	4455	1	4513	1	0	0	0	0	9	4403	1	100	38	46	55	66	79	95	114	136	164	57028	4422	1	100
	57021	냉정한아테네_부츠_24등급아이템	407	6056	20	4456	1	4514	1	0	0	0	0	9	4403	1	100	32	38	45	55	65	79	95	112	135	57029	4422	1	100
	57022	냉정한아테네_장갑_24등급아이템	408	6056	20	4457	1	4515	1	0	0	0	0	9	4403	1	100	25	30	36	44	52	63	76	90	108	57030	4422	1	100
	57023	냉정한아테네_벨트_24등급아이템	409	6056	8	4458	1	4516	1	0	0	0	0	9	4403	1	100	19	23	27	33	39	47	57	67	81	57031	4422	1	100
	57024	냉정한아테네_셔츠_24등급아이템	410	6056	4	4459	1	4517	1	0	0	0	0	9	4403	1	100	13	15	18	22	26	32	38	45	54	57032	4422	1	100
//	엘리트2차																													
	51217	트론즈_갑옷_버서커	411	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51455	4423	1	100
	51218	트론즈_프로텍터_버서커	412	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51456	4423	1	100
	51219	트론즈_헬멧_버서커	413	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51457	4423	1	100
	51220	트론즈_바지_버서커	414	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51458	4423	1	100
	51221	트론즈_부츠_버서커	415	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51459	4423	1	100
	51222	트론즈_장갑_버서커	416	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51460	4423	1	100
	51223	트론즈_벨트_버서커	417	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51461	4423	1	100
	51224	트론즈_셔츠_버서커	418	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51462	4423	1	100
	51225	니슬로크_갑옷_드래곤	419	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51463	4423	1	100
	51226	니슬로크_프로텍터_드래곤	420	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51464	4423	1	100
	51227	니슬로크_헬멧_드래곤	421	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51465	4423	1	100
	51228	니슬로크_바지_드래곤	422	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51466	4423	1	100
	51229	니슬로크_부츠_드래곤	423	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51467	4423	1	100
	51230	니슬로크_장갑_드래곤	424	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51468	4423	1	100
	51231	니슬로크_벨트_드래곤	425	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51469	4423	1	100
	51232	니슬로크_셔츠_드래곤	426	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51470	4423	1	100
	51233	앙게레스_갑옷_엘리	427	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51471	4423	1	100
	51234	앙게레스_프로텍터_엘리	428	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51472	4423	1	100
	51235	앙게레스_헬멧_엘리	429	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51473	4423	1	100
	51236	앙게레스_바지_엘리	430	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51474	4423	1	100
	51237	앙게레스_부츠_엘리	431	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51475	4423	1	100
	51238	앙게레스_장갑_엘리	432	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51476	4423	1	100
	51239	앙게레스_벨트_엘리	433	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51477	4423	1	100
	51240	앙게레스_셔츠_엘리	434	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51478	4423	1	100
	51241	아시리아_갑옷_발키리	435	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51479	4423	1	100
	51242	아시리아_프로텍터_발키리	436	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51480	4423	1	100
	51243	아시리아_헬멧_발키리	437	6066	14	4462	1	4521	1	0	0	0	0	9	4403	3	100	49	59	71	85	102	123	148	175	212	51481	4423	1	100
	51244	아시리아_바지_발키리	438	6066	18	4463	1	4522	1	0	0	0	0	9	4403	3	100	42	50	60	73	87	105	126	150	181	51482	4423	1	100
	51245	아시리아_부츠_발키리	439	6066	10	4464	1	4523	1	0	0	0	0	9	4403	3	100	35	42	50	61	73	88	105	125	151	51483	4423	1	100
	51246	아시리아_장갑_발키리	440	6066	10	4465	1	4524	1	0	0	0	0	9	4403	3	100	28	34	40	49	58	71	85	101	121	51484	4423	1	100
	51247	아시리아_벨트_발키리	441	6066	4	4466	1	4525	1	0	0	0	0	9	4403	3	100	21	25	30	36	43	53	63	75	90	51485	4423	1	100
	51248	아시리아_셔츠_발키리	442	6066	2	4467	1	4526	1	0	0	0	0	9	4403	3	100	14	17	20	24	29	35	41	49	59	51486	4423	1	100
	51249	미카르_갑옷_섀도우	443	6066	22	4460	1	4519	1	0	0	0	0	9	4403	3	100	70	84	100	121	144	175	210	249	301	51487	4423	1	100
	51250	미카르_프로텍터_섀도우	444	6066	6	4461	1	4520	1	0	0	0	0	9	4403	3	100	56	67	80	97	116	140	168	200	241	51488	4423	1	100
